-6.164272225106557368e-01,-8.645466283320772938e-01,-1.901037702287953213e-01,9.690466398376398338e-01,-1.250665919833542361e-01,3.664113482869664207e-01,-1.016157459062378976e-01,-9.335903520616330997e-01,-9.119409229140609252e-01,-3.118482616393596363e-01,-6.706147296229589827e-01,-6.454587600592058827e-01,-1.165719208202600221e-01,-5.727116620914882716e-01,-7.858740923474443196e-01,7.874285749948377600e-01,6.857904118345949929e-01,5.825332075534290777e-01,-4.222797775941744547e-02,3.907576534092098708e-01,-9.666408037062510505e-01,-2.280943588769601682e-02,-1.846678307670592822e-01,7.130172258896718684e-01,7.348281723825746958e-01,-6.787659452977710117e-01,7.175914191710779377e-01,2.265637705860030771e-01,-1.650563205020365576e-01,1.949662009951942387e-01,4.846669328645578645e-01,7.519402084979578404e-01,6.962500634965012036e-01,-2.191039529371090477e-01,2.623604435897617382e-01,9.283458934408439500e-01,4.013740826335223666e-01,-8.930876920792081286e-01,-1.555659430069196159e-01,-6.304836584390522969e-01,-6.506996091834413853e-01,-1.912080797184638747e-01,-9.562674334764669215e-01,-4.671187406040921974e-01,-8.561994835036919049e-01,-1.247757082913127924e-01,-6.480319680450550290e-01,-1.216493880604552213e-01,-2.416571985374122988e-01,-7.024892852098973961e-02,-5.054250115193186232e-01,-2.741309271172214235e-01,9.546327132318748188e-01,8.325011325414997110e-01,-2.016168028732190365e-01,-6.998149841706007290e-01,4.586983421201367150e-01,4.134961071823657353e-01,5.906662113399674396e-02,8.319942571044767199e-01,-4.784589609906730878e-02,9.309346551086976618e-01,-3.371304533395989012e-01,4.191275380417955887e-01,-9.388109170501159895e-01,-8.591388035574440973e-01,4.050523482857775193e-01,-7.279726813585041256e-01,-2.246436000643059483e-01,8.483899487039314735e-01,9.450271454564642681e-01,-6.301620495782160880e-01,-1.327390458307315946e-01,4.322418401794545506e-01,-5.783094735592375635e-01,-1.404013278464733006e-01,-3.347610386889765532e-01,6.443726379126462067e-01,2.559186216076840825e-01,-1.146538774722507537e-01,-5.824881255095171184e-01,5.996339556711749452e-03,6.227043088116046565e-01,-7.320396563193076744e-02,8.207810734170568612e-01,2.043712787143814325e-01,8.820491459780912535e-01,-5.103645349950054477e-01,-9.720247154792198696e-01,1.321518945410531387e-01,-3.800538625994953623e-01,9.930900691280595272e-01,8.318184051277754953e-01,-7.599687179978391605e-01,1.868145899279993749e-01,7.505779733048010272e-01,6.068239458710247280e-01,4.754389648844159488e-01,8.580995013196499599e-01,6.042504833039528123e-01
-2.066364031050635375e-01,-3.550299766968569859e-01,3.877885673212040640e-02,7.812349452882113576e-01,-2.961744785357362519e-01,3.652653629374542632e-01,-2.854703064763915443e-01,-8.163535652415583321e-01,-7.949805636472111470e-01,-4.170147952839133310e-01,-6.374143563392762335e-01,-6.507654960208879569e-01,-2.495723464060657648e-01,-5.893694671570393062e-01,-7.219639378445489308e-01,2.896965452609580050e-01,2.584943256137909318e-01,1.784750322992828542e-01,-7.908208113778121551e-02,3.157530195206066370e-01,-8.214811652991604873e-01,4.220362808061979554e-02,-1.083653358205595571e-03,5.137101806221604505e-01,5.674077209762035112e-01,-3.114563516420803535e-01,6.008140414878291313e-01,2.785381377373357115e-01,-1.418180578929329957e-02,2.180770841602271137e-01,5.029807870111862034e-01,4.709591251734090989e-01,5.476423922776740838e-01,-3.367534262373243770e-02,2.383285179141409471e-01,5.939421353932107239e-01,1.937509878369865768e-01,-7.176610481646907846e-01,-1.831631223604588965e-01,-4.672126946486374610e-01,-5.664735706558040595e-01,-2.433370540639494262e-01,-7.656086548579790207e-01,-3.735254337428699500e-01,-6.349767050284850223e-01,-2.369693575176506362e-01,-5.281003548913113521e-01,-2.511676631297953266e-01,-2.392324984477046113e-01,-1.170581778580840893e-01,-3.170178107682188884e-01,-2.734086050997464046e-01,5.916296794537049264e-01,5.358779164116190818e-01,-1.261682760368265932e-01,-4.328250725023361500e-01,2.787591170600403623e-01,2.884659254481599655e-01,3.725301334342611542e-02,5.473093189503818179e-01,-4.919859201686205448e-03,6.209733873090264034e-01,-1.882027307128067428e-01,2.579176327285130355e-01,-6.049651970074615415e-01,-5.522887032029655252e-01,2.106116617614779141e-01,-5.150990933740792199e-01,-2.251115247685458731e-01,5.594378699128998988e-01,7.261133328545307242e-01,-4.023852868050261100e-01,-6.281889872540077913e-02,2.882690329555521735e-01,-3.358241544443336668e-01,-8.625453931203801161e-02,-1.803420420522570400e-01,4.488394120490746819e-01,1.853632733377479636e-01,-7.386378713405850061e-02,-3.457589459100096074e-01,1.903741863520293578e-02,4.028364649484806881e-01,-1.943267641453461786e-02,6.018564950051227269e-01,1.330103931837026965e-01,6.043068044480826018e-01,-2.870442674616058842e-01,-6.127399753410266436e-01,1.683354259764499594e-01,-1.400860865541770917e-01,7.982452799093990858e-01,7.174685408091128203e-01,-2.992555139175347434e-01,3.028090231412522426e-01,6.916648868838594089e-01,5.541555767677721622e-01,4.509400239288854917e-01,7.391077397545282590e-01,5.331028229661564088e-01
1.371208749406372350e-02,-7.688447047804591872e-02,1.446531959241287857e-01,6.292880234723378097e-01,-2.956176639067402689e-01,3.598015776307186830e-01,-3.610679076968580370e-01,-6.874467846104461710e-01,-6.023843308424547960e-01,-4.501552527398637871e-01,-5.760622938945229032e-01,-5.179550020318818282e-01,-3.670372077335568028e-01,-4.973386085001549883e-01,-5.630963079947536309e-01,1.607309091234532250e-02,7.826831235733676395e-02,2.612183029757786032e-02,-1.020601382657664868e-01,1.233291415087861276e-01,-6.334138433355427367e-01,1.588051579953280237e-02,-7.273494923007540330e-03,2.943701162725471110e-01,3.406513772426202902e-01,-2.272703237853437863e-01,3.757647055397848046e-01,1.790763450964023284e-01,-1.639342098622317140e-02,1.287838889545689369e-01,3.147859325450325096e-01,2.822183835505430727e-01,3.527399733443907781e-01,-2.823537898542131594e-02,1.362543138554486166e-01,4.028938153992405180e-01,1.023173085129587823e-01,-5.125022643370950037e-01,-1.336616200209293226e-01,-3.289824073958785289e-01,-3.805591440659850111e-01,-1.817910075324946917e-01,-4.827920083000990514e-01,-2.362669615974186677e-01,-4.188880421839287216e-01,-2.077071977889516918e-01,-3.434034221537417553e-01,-2.009563694931626732e-01,-3.637072177941174100e-01,-9.268433926234201370e-02,-1.902205495393681500e-01,-3.191001169583260744e-01,3.967840382316397130e-01,3.632509559392621545e-01,-6.562771011010930244e-02,-2.469515064699460416e-01,1.898708227961709294e-01,2.026634397669175580e-01,4.049777176467569267e-02,3.330285987269716030e-01,5.800715343667814383e-03,4.035350800782488978e-01,-1.051310616471543419e-01,1.701169788557489737e-01,-3.703415808142513921e-01,-3.332122244825368451e-01,8.928709107076392149e-02,-2.926356449089557721e-01,-1.659081825725546022e-01,5.022858604183543241e-01,6.230367527038609410e-01,-1.290738285862559065e-01,1.066906230553765628e-01,3.313012630926367996e-01,-1.012959178150300565e-01,8.037271493867499672e-02,2.775754409315184246e-03,4.280070201449653888e-01,2.540527812114657946e-01,9.500962979449718848e-02,-7.178628348265629622e-02,1.795270900070490006e-01,4.290565896000259061e-01,1.300563309963604641e-01,6.037032030508818758e-01,2.427232730308922504e-01,5.304979364031510158e-01,-7.124614960907060812e-02,-2.566104157858157819e-01,2.408348320724547076e-01,2.138258036520830976e-02,6.762000100309817352e-01,5.987399289648671630e-01,-5.085799233278655296e-02,3.419017501044567808e-01,5.788452309853755473e-01,5.231621156029305775e-01,4.618567686757392710e-01,6.183805471495268380e-01,5.111788524387249621e-01
2.275766559174687009e-01,1.781103533927179405e-01,3.452189973927007882e-01,6.054860222627702626e-01,-2.518590629474883880e-01,4.572486728969954450e-01,-3.201682470195187924e-01,-5.359848903536355014e-01,-4.658387606468279984e-01,-3.723962074434756242e-01,-4.027136306961421885e-01,-3.960918308894264550e-01,-5.451909679073327908e-01,-3.859357717316788672e-01,-4.294422933728804237e-01,-2.582505883444946027e-01,3.054907289027877088e-02,-5.667752873295796301e-02,-1.319455305921355681e-01,1.949358730629052738e-02,-4.725838401311694970e-01,-6.050291457383689259e-02,-5.599298596407632778e-02,1.278904364078597145e-01,1.547690624475122623e-01,-2.162942770092853850e-01,1.805853288994547778e-01,4.651788739859196581e-02,-7.640530127319086762e-02,1.905228978673166249e-02,1.738525160107674272e-01,1.244995337770804650e-01,1.677577093165484590e-01,-7.945165885521837668e-02,2.548653242681333739e-02,3.062117415848507052e-01,4.658396874057560248e-04,-4.163094466872357402e-01,-1.495516534224273497e-01,-2.729427946938983718e-01,-2.924055741354931182e-01,-1.779569949027927089e-01,-4.174208937555938248e-01,-2.265253814515200415e-01,-3.359296399508053255e-01,-1.986241847425624096e-01,-2.900316594336509457e-01,-1.806641412050804252e-01,-5.447207315884156076e-01,-2.225219024402252388e-01,-5.282445495711260430e-02,-2.683807868670149421e-01,3.024661559290706681e-01,2.803521263429550325e-01,4.511242345472803519e-03,-1.119460856572941504e-01,1.707094513405419678e-01,1.816056349972693107e-01,6.818186362195534367e-02,2.671267895973795103e-01,5.226040943741233624e-02,3.125808398388660869e-01,-1.514164726033947680e-02,1.687880485894616700e-01,-1.773061707132801146e-01,-1.560349921896103942e-01,1.141795100597807894e-01,-1.280332531200321922e-01,-1.931888152706115469e-02,5.489589272630011063e-01,6.267336322563845652e-01,1.436739303066602025e-01,2.546205128019384256e-01,4.352539748337987402e-01,1.544182267146742560e-01,2.770726966920892265e-01,2.259703932598624565e-01,5.025412826722612802e-01,3.879939565016384262e-01,2.581334912648854951e-01,1.743529431282132836e-01,3.419044902576065526e-01,5.099245022064001764e-01,2.992173100564295973e-01,6.010661792337580467e-01,3.275813164041475600e-01,5.791318578502142600e-01,1.774448201584393758e-01,4.829195915684123680e-02,3.801254450181368871e-01,2.414203596612986280e-01,6.664067914412675764e-01,6.093322136197915073e-01,1.999151956252914475e-01,4.385428325393024851e-01,5.920777754867173615e-01,5.529262058936849078e-01,5.165620187907700167e-01,6.186931184462236555e-01,5.473144520429469306e-01
4.885128336057671383e-01,4.539097698198066855e-01,5.769934919505070869e-01,7.185383535446673298e-01,-2.655707085411103674e-01,6.431072179275941769e-01,-3.103682986729520699e-01,-5.906301506291299352e-01,-3.983237675944535927e-01,-3.223522734018560154e-01,-3.403180626060188230e-01,-3.523025290775093632e-01,-8.109208408066989060e-01,-3.492362702834924670e-01,-3.742517274157708962e-01,-4.799415643916512542e-01,-5.320392987130031365e-02,-1.330026929950279269e-01,-1.834365358745620733e-01,-2.047203459719372787e-01,-4.196796927819811951e-01,-1.421035277063558977e-01,-1.533726436465000509e-01,-6.644726475538951203e-03,4.849493711857881528e-03,-2.340362536923551728e-01,2.390687633264788545e-02,-7.515870589253431655e-02,-1.505945726768633530e-01,-9.268465911422733849e-02,3.195291373123718831e-02,-1.343759405057001581e-02,1.396499062851246087e-02,-1.474574236970394303e-01,-9.163680582003289055e-02,2.692109920228656361e-01,-9.431774205887692719e-02,-5.059289528429449234e-01,-1.915971190429416326e-01,-2.740352988354017305e-01,-2.815016847301184955e-01,-2.085488642370800505e-01,-5.278156707253832680e-01,-2.483710800730311863e-01,-3.168573385984134183e-01,-4.847515321507807062e-01,-2.854523247649355389e-01,-2.290881937895269671e-01,-8.104048423740095597e-01,-4.474977141480257492e-01,4.797265251603510805e-02,-2.764600639075948663e-01,2.802991286486127831e-01,2.606060277552577631e-01,9.447890547850128218e-02,9.916768113101997670e-03,1.974914058616889789e-01,1.933621035947376554e-01,1.283104655269982630e-01,2.517497653521891809e-01,1.254520598146902366e-01,2.892004499761250957e-01,7.442347390009765307e-02,1.847494978217301131e-01,-2.921396441802005112e-02,-1.604937486923434936e-02,1.606520762820496384e-01,8.427146318551844567e-03,6.646945152517820532e-02,6.921920577938033281e-01,7.234871543095281465e-01,4.342368247479210797e-01,4.986978369440116521e-01,6.185559972205354473e-01,4.295955161105174946e-01,5.187701945739896514e-01,4.846615770115443866e-01,6.667563341724249693e-01,5.940134109508045102e-01,4.990574013526491437e-01,4.577816993894296416e-01,5.606893460961535069e-01,5.918158874624301902e-01,5.350319348446117562e-01,7.119685715376458113e-01,3.223052269264822245e-01,7.210762801663340715e-01,4.525716593349538019e-01,2.388821191206338124e-01,5.809001670369162706e-01,5.297763591689288454e-01,7.717545283863788130e-01,7.378910920901925463e-01,4.598976371670246976e-01,6.248515406199980360e-01,7.217910925068268257e-01,6.957836184886766473e-01,6.610175555146913240e-01,7.409239371459682699e-01,6.949677836332798231e-01
8.263950260036292406e-01,8.020883222417434233e-01,8.719906492500105744e-01,9.711564526132783204e-01,-3.011981689971382492e-01,9.264211779651329026e-01,-3.362678759305928189e-01,-8.155061436595987256e-01,-3.878381265759726637e-01,-4.112001039783502176e-01,-3.605158017089517553e-01,-3.654581815634228570e-01,-1.199868331317631265e+00,-3.675366731240518048e-01,-3.813278670184436225e-01,-7.427259436514650481e-01,-2.252424135317309395e-01,-2.216342458428866291e-01,-2.568002351242336112e-01,-3.757359972937067139e-01,-4.040240072314756348e-01,-2.322438828875351413e-01,-2.487444636284192878e-01,-1.430677911828561466e-01,-1.350702661035234065e-01,-2.852767826378927452e-01,-1.240537170571617276e-01,-1.793203593248104688e-01,-2.362799502001037277e-01,-1.981932705827246510e-01,-1.156334515987111067e-01,-1.493626067581559635e-01,-1.274816553767113836e-01,-2.324871471572574899e-01,-2.008689692676411676e-01,2.906499492646839600e-01,-2.006548482184218885e-01,-7.185443698612840047e-01,-2.632632513797930618e-01,-3.171538515461196361e-01,-3.956143625799383723e-01,-2.742369139127844302e-01,-7.574527895451008686e-01,-2.993086287396442002e-01,-3.458164290824402576e-01,-7.841812361425799516e-01,-3.217666313127657274e-01,-2.904254708374329197e-01,-1.198274702145965653e+00,-7.012218816783557518e-01,1.503937991214036873e-01,-3.904206958277936512e-01,2.964699157114413786e-01,2.803801506285046874e-01,1.809800572406105312e-01,1.277308868777503881e-01,2.464782199156908271e-01,2.338892226380921147e-01,2.023676943536436013e-01,2.811630881145907868e-01,2.021959114532390911e-01,3.057021035121878505e-01,1.661321071342332090e-01,2.391161787842888409e-01,1.021805330718086602e-01,1.096972623990400547e-01,2.224513911505522912e-01,1.257202597068478589e-01,1.517672110138018615e-01,9.558835888477369425e-01,9.606528206911920664e-01,7.935387759680162523e-01,8.347257191857631042e-01,9.102395775914506881e-01,7.673698878691685987e-01,8.466620660064902992e-01,8.244371262651404297e-01,9.453486520469285281e-01,8.957366628081373516e-01,8.187884537927005990e-01,7.606146712559667122e-01,8.774733846555424766e-01,8.012236418774744129e-01,8.528428212386027774e-01,9.821528871532528848e-01,4.314190447968366260e-01,9.790445138258982993e-01,8.023786497818967689e-01,4.062265327678183380e-01,8.868215893655402304e-01,9.008055952867985994e-01,1.008750730141765306e+00,9.904357082000422308e-01,8.105261093205091694e-01,9.143565153087562791e-01,9.764433385222494044e-01,9.598031479309847569e-01,9.248719603167457892e-01,9.922669358498572567e-01,9.672437659252867137e-01
1.284045913847911002e+00,1.267813175765829303e+00,1.310728592596316355e+00,1.384044865551195880e+00,-4.144569018313601361e-01,1.347998289833064911e+00,-4.286708171286769398e-01,-1.188666093303232252e+00,-4.584794070648460229e-01,-5.918096943618978978e-01,-4.407400030168084903e-01,-4.454368821788536881e-01,-1.753063427406521324e+00,-4.449904365553362662e-01,-4.565308291075038105e-01,-1.109376829993336422e+00,-4.425698480544590363e-01,-3.531876828812517966e-01,-3.727459236858457481e-01,-5.814336180097074980e-01,-4.965383712947614714e-01,-3.578779257985181261e-01,-3.641891083781627625e-01,-3.024977701211769565e-01,-2.952163848201735386e-01,-3.929469226185300368e-01,-2.889438525863283203e-01,-3.219333930449773673e-01,-3.635821522940301254e-01,-3.373774268587255709e-01,-2.915263756249816263e-01,-3.069026643125584153e-01,-2.902047056023909777e-01,-3.609285312438525462e-01,-3.376990654425549576e-01,3.604881670861784793e-01,-3.373344126529121967e-01,-1.055174778873819275e+00,-3.797479624736083137e-01,-4.168058894466551423e-01,-5.867101869222459687e-01,-3.849432180628026834e-01,-1.112865648483647885e+00,-4.035665448186471771e-01,-4.321967555038914721e-01,-1.178137228550276028e+00,-4.181179697521028027e-01,-4.032201815904700726e-01,-1.752465647003323745e+00,-1.049883715701522613e+00,2.656636483618269873e-01,-5.852635928260302434e-01,3.681554474552866663e-01,3.529809785069754069e-01,2.891409354619743910e-01,2.584808495906698589e-01,3.325475910438689953e-01,3.260282102684856631e-01,3.036394511291206633e-01,3.539305156480211934e-01,3.112348328067668923e-01,3.686689379376242859e-01,2.809292863916957317e-01,3.251068006659074694e-01,2.413295922142665306e-01,2.481571320782570145e-01,3.165769345931997436e-01,2.548996630241494588e-01,2.734334696236800366e-01,1.367421700981877875e+00,1.381745598446615153e+00,1.260247215449307845e+00,1.279549672087444190e+00,1.336573221994404426e+00,1.241402689524224723e+00,1.295195465372761312e+00,1.280618372791239468e+00,1.359097598958591835e+00,1.327930683464667805e+00,1.271257486449787866e+00,1.149266534238472692e+00,1.315756465053120605e+00,1.162612746397601704e+00,1.300783501419827015e+00,1.385293931081826191e+00,6.275461940260781413e-01,1.382858681389174782e+00,1.266301645466412440e+00,6.209099171189431665e-01,1.322415751393066552e+00,1.362699172959958016e+00,1.400845779846147998e+00,1.390092163847455931e+00,1.263217090602332338e+00,1.339646064369595324e+00,1.379907971801312527e+00,1.365396550833111400e+00,1.344460308939121829e+00,1.389942129575802987e+00,1.374427322860006351e+00
1.905958198160227823e+00,1.896179607603676542e+00,1.917851068875639386e+00,1.969775266043017670e+00,-5.846225518285633749e-01,1.947474104390978678e+00,-5.813657746405562765e-01,-1.731854613257603592e+00,-6.097335792686531253e-01,-8.736051387756058606e-01,-6.013341391646624956e-01,-5.982153392782391110e-01,-2.505706316237543696e+00,-5.995534341382136034e-01,-6.061880012760670899e-01,-1.628540067512320277e+00,-6.910754089493171826e-01,-5.391762802503271557e-01,-5.501785342334589712e-01,-8.703553780631020365e-01,-7.074684000797821781e-01,-5.418903009838745843e-01,-5.531753387157911650e-01,-5.065746809307090093e-01,-5.018113659060365883e-01,-5.631218538039863830e-01,-4.960756296348123318e-01,-5.174288261254496035e-01,-5.462720166488933549e-01,-5.293383648934394392e-01,-4.988523921039435538e-01,-5.096140533341779744e-01,-4.985831775465074389e-01,-5.443720813496617517e-01,-5.280246630556021392e-01,4.881340004461680593e-01,-5.291698806501770047e-01,-1.547393319067159601e+00,-5.561218765435826938e-01,-5.811328327457045972e-01,-8.716549322145765721e-01,-5.600265212221345879e-01,-1.629632861398784049e+00,-5.725056680019791067e-01,-5.939851147148322852e-01,-1.729755535614997619e+00,-5.812376598275220685e-01,-5.696499380805701840e-01,-2.504016339852764617e+00,-1.544838402036007974e+00,4.294209703141363965e-01,-8.704524119828300766e-01,4.899366018887711949e-01,4.843715564927812411e-01,4.437144447736715569e-01,4.232630261003948458e-01,4.715982448911139047e-01,4.661808415497403213e-01,4.526301380486884574e-01,4.852596180347559240e-01,4.570697452172371444e-01,4.949229273474786139e-01,4.372564437400666693e-01,4.656683324913220567e-01,4.132244244858321314e-01,4.190710743066537458e-01,4.626052655271516989e-01,4.225350514444208838e-01,4.334219197350463459e-01,1.959796918616685035e+00,1.995539405236572916e+00,1.890912833493723966e+00,1.900255224359067574e+00,1.940739094623352257e+00,1.877080985492190823e+00,1.911862214734497689e+00,1.903178445360616422e+00,1.954015564976232300e+00,1.935203201015106345e+00,1.895604016005107306e+00,1.690016849124655884e+00,1.926490753513490972e+00,1.694481318237559542e+00,1.916923798559211134e+00,1.971542354750444481e+00,9.284024754887113540e-01,1.970380127371766932e+00,1.895340269686893508e+00,9.260178032232335710e-01,1.931941196258375237e+00,1.990476355440468303e+00,1.982942093586355536e+00,1.974768488442348868e+00,1.893571511239114047e+00,1.942079515354906416e+00,1.969059063697252032e+00,1.958158905600633215e+00,1.941028364470682277e+00,1.974118322445223006e+00,1.964587863316052063e+00
2.723609858890009505e+00,2.718619393449130062e+00,2.731181310933882944e+00,2.766365797041583363e+00,-8.360570233474626800e-01,2.752456198720127922e+00,-8.360441142306893614e-01,-2.476426337505338360e+00,-8.490624647400295544e-01,-1.287356804943442734e+00,-8.493199441720034049e-01,-8.451772919043168963e-01,-3.446809277321987608e+00,-8.467363782799955940e-01,-8.528747469072363030e-01,-2.342309075045082789e+00,-1.034499934036540392e+00,-8.077127760187721162e-01,-8.153106657156538040e-01,-1.288041859740984174e+00,-1.039551655400054564e+00,-8.099625055712563748e-01,-8.181279330745597766e-01,-7.869024182733516115e-01,-7.836647218794893233e-01,-8.234856005004516089e-01,-7.795568515837815182e-01,-7.944126160775962786e-01,-8.125804101033332616e-01,-8.013414440603791045e-01,-7.837290765958787597e-01,-7.897914664046249422e-01,-7.804953662084823662e-01,-8.113254576615335223e-01,-7.998380173398473847e-01,6.969943100652997714e-01,-8.003944505366563655e-01,-2.230816733453047984e+00,-8.185273909924598579e-01,-8.356932860219509207e-01,-1.286605772023428074e+00,-8.218878610206873381e-01,-2.339785463676792521e+00,-8.284280891041377881e-01,-8.476089033675565654e-01,-2.475485282975746326e+00,-8.343600645957250928e-01,-8.254541062322756639e-01,-3.446583719195636775e+00,-2.228715833036826410e+00,6.588807769993951791e-01,-1.286126683353063127e+00,6.996330271994924965e-01,6.950158807034695352e-01,6.688235233610608788e-01,6.557890645779409500e-01,6.868418413458183824e-01,6.827436762639871315e-01,6.751967940775558397e-01,6.955349271542869971e-01,6.742766411989391528e-01,7.025411327397499406e-01,6.652697518820284150e-01,6.831441055785141270e-01,6.491094432558859317e-01,6.527635392995407848e-01,6.801446245797380108e-01,6.548690093806760482e-01,6.617832632139780680e-01,2.760220886312583666e+00,2.817745615067271725e+00,2.715392223147473416e+00,2.720661814217681496e+00,2.747766202112240652e+00,2.702318611534907600e+00,2.728010124134518044e+00,2.723040342055637719e+00,2.756857989655359553e+00,2.743793578131809241e+00,2.716357568708550385e+00,2.424464845054749684e+00,2.738810631568401988e+00,2.425566663227102460e+00,2.732239847358614249e+00,2.766218039255691874e+00,1.367376752598778111e+00,2.766834069293151899e+00,2.717147201304012327e+00,1.366960845373911493e+00,2.740759222953347507e+00,2.814017212205528473e+00,2.774815204888879006e+00,2.768872350335048083e+00,2.713000156080490388e+00,2.748197344142760290e+00,2.765283289155069824e+00,2.757890915872988291e+00,2.751224808050146464e+00,2.768563521608396805e+00,2.763084268172070423e+00
3.715880710873229908e+00,3.712041476518364025e+00,3.719870621872640726e+00,3.745498063672155542e+00,-1.215657337649305836e+00,3.733671414152550661e+00,-1.214730007982907978e+00,-3.413219361180248601e+00,-1.226313012909085121e+00,-1.876247884151269973e+00,-1.227654147804988716e+00,-1.219563154611627676e+00,-4.501537133172072380e+00,-1.222175148993158045e+00,-1.227481395978242684e+00,-3.248859454227135846e+00,-1.523209312588576836e+00,-1.196359854793989097e+00,-1.201650947326541319e+00,-1.876336635521534513e+00,-1.524960248737333934e+00,-1.197511425393404494e+00,-1.202277264658910383e+00,-1.182765562919521507e+00,-1.181776168904829838e+00,-1.206858133958814694e+00,-1.177858803542314314e+00,-1.188125017933976624e+00,-1.199114326263952979e+00,-1.192283222199003179e+00,-1.180493914397553912e+00,-1.183735732823990583e+00,-1.179331390526355161e+00,-1.199103420653064411e+00,-1.191860893259149012e+00,1.015137892920939588e+00,-1.192131242675295910e+00,-3.112184848161763107e+00,-1.203746867641884766e+00,-1.215235586860344608e+00,-1.874133198991964955e+00,-1.206107158714131211e+00,-3.250109135029679130e+00,-1.210090757557205521e+00,-1.223833219023708008e+00,-3.411209358454506457e+00,-1.214207888179153594e+00,-1.208723376088589596e+00,-4.500541630221973399e+00,-3.113858771259353730e+00,9.895447845110246776e-01,-1.874751979133830515e+00,1.015983095927360802e+00,1.012524280209344374e+00,9.956230267994369276e-01,9.880271945720823235e-01,1.007787640015465724e+00,1.005201432487435875e+00,1.000185462870101238e+00,1.012234904158778370e+00,1.000032223444836887e+00,1.017403243967805571e+00,9.944600919076043155e-01,1.005422931599621927e+00,9.831178189630280784e-01,9.867302057361417855e-01,1.002882107039876569e+00,9.877110650510119161e-01,9.919083176145890857e-01,3.739013732934388212e+00,3.808394246823148421e+00,3.709893197219200189e+00,3.712544232423349744e+00,3.729560807446596904e+00,3.703170714009538678e+00,3.717778164138145325e+00,3.714677896316626704e+00,3.738798241483952456e+00,3.727276537460696204e+00,3.707589293011702480e+00,3.350608587366009417e+00,3.725174710444322024e+00,3.351622861409532472e+00,3.719285184868792449e+00,3.742215176546631383e+00,1.985612291725651790e+00,3.742870257359684594e+00,3.709551218138728235e+00,1.986542905212201893e+00,3.725109496698967071e+00,3.810401872081854435e+00,3.748043001805462016e+00,3.743734829129261144e+00,3.708734254958573118e+00,3.731125141605666773e+00,3.742279800020261504e+00,3.738220156003598582e+00,3.732203198912494635e+00,3.744016280055903145e+00,3.739383840425493322e+00
